timestamp roll_hand pitch_hand yaw_hand roll_arm pitch_arm yaw_arm
0,0020 30,04 8,63 102,39 -88,47 78,28 147,25
0,0020 30,04 8,63 102,39 -88,47 78,28 147,25
0,0020 30,04 8,63 102,39 -88,47 78,28 147,25
0,0020 30,04 8,63 102,39 -88,47 78,28 147,25
0,0020 30,04 8,63 102,39 -88,47 78,28 147,25
0,0020 30,04 8,63 102,39 -88,47 78,28 147,25
0,0020 30,04 8,63 102,39 -88,47 78,28 147,25
0,0020 30,04 8,63 102,39 -88,47 78,28 147,25
0,0020 30,04 8,63 102,39 -88,47 78,28 147,25
0,0020 30,04 8,63 102,39 -88,47 78,28 147,25
0,0020 30,04 8,63 102,39 -88,47 78,28 147,25
0,0020 30,08 8,65 102,35 -88,47 78,28 147,25
0,0020 30,05 8,63 102,37 -88,47 78,28 147,25
0,0020 30,07 8,63 102,38 -88,47 78,28 147,25
0,0020 30,07 8,63 102,36 -88,47 78,28 147,25
0,0020 30,06 8,65 102,35 -88,47 78,28 147,25
0,0020 30,04 8,65 102,34 -88,47 78,28 147,25
0,0020 30,03 8,64 102,34 -88,47 78,28 147,25
0,0020 30,03 8,64 102,34 -88,47 78,28 147,25
0,0030 30,03 8,64 102,34 -88,47 78,28 147,25
0,0030 30,03 8,64 102,34 -88,47 78,28 147,25
0,0030 30,03 8,64 102,34 -88,47 78,28 147,25
0,0030 30,03 8,64 102,34 -88,47 78,28 147,25
0,0030 30,03 8,64 102,34 -88,47 78,28 147,25
0,0030 30,03 8,64 102,34 -88,47 78,28 147,25
0,0030 30,03 8,64 102,34 -88,47 78,28 147,25
0,0030 30,03 8,64 102,34 -88,47 78,28 147,25
0,0030 30,03 8,64 102,34 -88,47 78,28 147,25
0,0030 30,03 8,64 102,34 -88,47 78,28 147,25
0,0030 30,03 8,64 102,34 -88,47 78,28 147,25
0,0030 30,03 8,64 102,34 -88,47 78,28 147,25
0,0030 30,05 8,66 102,33 -88,47 78,28 147,25
0,0030 30,03 8,67 102,31 -88,47 78,28 147,25
0,0030 30,02 8,67 102,32 -88,47 78,28 147,25
0,0030 29,99 8,66 102,33 -88,47 78,28 147,25
0,0030 29,97 8,66 102,30 -88,47 78,28 147,25
0,0030 29,97 8,66 102,32 -88,47 78,28 147,25
0,0030 29,97 8,66 102,32 -88,47 78,28 147,25
0,0030 29,97 8,69 102,29 -88,47 78,28 147,25
0,0030 29,96 8,69 102,27 -88,47 78,28 147,25
0,0030 29,94 8,69 102,29 -88,47 78,28 147,25
0,0030 29,94 8,69 102,29 -88,47 78,28 147,25
0,0030 29,94 8,70 102,25 -88,47 78,28 147,25
0,0030 29,92 8,69 102,28 -88,47 78,28 147,25
0,0030 29,91 8,70 102,27 -88,47 78,28 147,25
0,0030 29,91 8,70 102,27 -88,47 78,28 147,25
0,0030 29,91 8,70 102,27 -88,47 78,28 147,25
0,0030 29,91 8,70 102,27 -88,47 78,28 147,25
0,0030 29,90 8,68 102,29 -88,47 78,28 147,25
0,0030 29,90 8,68 102,29 -88,47 78,28 147,25
0,0030 29,90 8,68 102,29 -88,47 78,28 147,25
0,0030 29,90 8,68 102,29 -88,47 78,28 147,25
0,0030 29,90 8,68 102,29 -88,47 78,28 147,25
0,0030 29,90 8,68 102,29 -88,47 78,28 147,25
0,0030 29,90 8,68 102,29 -88,47 78,28 147,25
0,0030 29,90 8,68 102,29 -88,47 78,28 147,25
