timestamp roll_hand pitch_hand yaw_hand roll_arm pitch_arm yaw_arm
0,0000 0,00 0,00 0,00 -137,95 69,70 -28,01
0,0000 0,00 0,00 0,00 -137,94 69,71 -28,00
0,0000 0,00 0,00 0,00 -137,94 69,71 -28,00
0,0000 0,00 0,00 0,00 -137,94 69,71 -28,00
0,0010 0,00 0,00 0,00 -137,94 69,71 -28,00
0,0010 0,00 0,00 0,00 -137,94 69,71 -28,00
0,0010 0,00 0,00 0,00 -138,03 69,77 -28,08
0,0420 0,00 0,00 0,00 -138,07 69,77 -28,10
0,0420 0,00 0,00 0,00 -138,09 69,79 -28,13
0,0420 0,00 0,00 0,00 -135,45 69,31 -24,71
0,0420 0,00 0,00 0,00 -137,29 69,54 -25,85
0,0420 0,00 0,00 0,00 -137,32 69,55 -25,88
0,0420 0,00 0,00 0,00 -137,08 69,45 -25,70
0,0420 0,00 0,00 0,00 -136,97 69,38 -25,63
0,0420 0,00 0,00 0,00 -137,50 69,67 -26,03
0,0420 0,00 0,00 0,00 -137,44 69,65 -25,98
0,0420 0,00 0,00 0,00 -137,45 69,65 -26,00
0,0430 0,00 0,00 0,00 -137,45 69,65 -26,00
0,0430 0,00 0,00 0,00 -137,48 69,65 -26,04
0,0430 0,00 0,00 0,00 -137,51 69,67 -26,07
0,0430 0,00 0,00 0,00 -137,51 69,67 -26,07
0,0430 0,00 0,00 0,00 -137,56 69,67 -26,12
0,0430 0,00 0,00 0,00 -137,56 69,67 -26,12
0,0430 0,00 0,00 0,00 -137,26 69,52 -25,91
0,0430 0,00 0,00 0,00 -137,30 69,52 -25,94
0,0430 0,00 0,00 0,00 -137,31 69,54 -25,94
0,0430 0,00 0,00 0,00 -137,37 69,56 -25,99
0,0430 0,00 0,00 0,00 -137,37 69,56 -25,99
0,0430 0,00 0,00 0,00 -137,45 69,60 -26,06
0,0430 0,00 0,00 0,00 -137,27 69,54 -25,91
0,0430 0,00 0,00 0,00 -137,26 69,52 -25,91
0,0430 0,00 0,00 0,00 -137,39 69,58 -26,01
0,0440 0,00 0,00 0,00 -137,41 69,59 -26,04
0,0440 0,00 0,00 0,00 -137,41 69,59 -26,04
0,0440 0,00 0,00 0,00 -137,57 69,67 -26,17
0,0440 0,00 0,00 0,00 -137,14 69,43 -25,84
0,0440 0,00 0,00 0,00 -137,36 69,44 -25,95
0,0440 0,00 0,00 0,00 -137,60 69,66 -26,12
0,0440 0,00 0,00 0,00 -137,74 69,58 -26,34
0,0440 0,00 0,00 0,00 -137,33 69,35 -26,10
0,0440 0,00 0,00 0,00 -137,20 69,34 -25,97
0,0440 0,00 0,00 0,00 -137,50 69,43 -26,47
0,0440 0,00 0,00 0,00 -138,05 69,95 -27,08
0,0440 0,00 0,00 0,00 -138,00 69,92 -27,03
0,0440 0,00 0,00 0,00 -137,92 69,77 -27,05
0,0440 0,00 0,00 0,00 -137,61 69,58 -26,86
0,0440 0,00 0,00 0,00 -138,17 69,84 -27,31
0,0450 0,00 0,00 0,00 -137,96 69,95 -27,02
0,0450 0,00 0,00 0,00 -137,70 69,83 -26,82
0,0450 0,00 0,00 0,00 -137,56 69,71 -26,70
0,0450 0,00 0,00 0,00 -137,76 69,84 -26,85
0,0450 0,00 0,00 0,00 -137,83 69,86 -26,91
0,0450 0,00 0,00 0,00 -137,99 70,05 -27,00
0,0450 0,00 0,00 0,00 -137,99 70,07 -27,00
0,0450 0,00 0,00 0,00 -138,02 70,09 -27,02
0,0450 0,00 0,00 0,00 -138,32 70,52 -27,19
0,0450 0,00 0,00 0,00 -128,88 60,38 -13,84
0,0450 0,00 0,00 0,00 -134,10 67,72 -22,12
0,0450 0,00 0,00 0,00 -135,77 68,54 -24,45
0,0450 0,00 0,00 0,00 -137,06 69,29 -25,58
0,0450 0,00 0,00 0,00 -138,21 69,42 -26,91
0,0450 0,00 0,00 0,00 -137,99 69,46 -26,92
0,0460 0,00 0,00 0,00 -138,06 69,48 -26,99
0,0460 0,00 0,00 0,00 -138,09 69,52 -27,02
0,0460 0,00 0,00 0,00 -137,88 69,53 -26,79
0,0460 0,00 0,00 0,00 -137,80 69,53 -26,62
0,0460 0,00 0,00 0,00 -137,39 69,37 -26,17
0,0460 0,00 0,00 0,00 -137,29 69,31 -26,66
0,0460 0,00 0,00 0,00 -137,71 69,48 -26,95
0,0460 0,00 0,00 0,00 -137,36 69,31 -26,21
0,0460 0,00 0,00 0,00 -138,07 69,69 -26,77
0,0460 0,00 0,00 0,00 -137,80 69,58 -26,56
0,0460 0,00 0,00 0,00 -137,02 69,13 -25,92
0,0460 0,00 0,00 0,00 -138,15 69,91 -26,77
0,0460 0,00 0,00 0,00 -137,80 69,71 -26,43
0,0460 0,00 0,00 0,00 -137,67 69,56 -26,35
0,0470 0,00 0,00 0,00 -137,55 69,58 -26,27
0,0470 0,00 0,00 0,00 -137,71 69,62 -26,38
0,0470 0,00 0,00 0,00 -138,03 69,88 -26,62
0,0470 0,00 0,00 0,00 -138,09 69,90 -26,67
0,0470 0,00 0,00 0,00 -137,32 69,55 -25,89
0,0470 0,00 0,00 0,00 -137,26 69,51 -25,87
0,0470 0,00 0,00 0,00 -137,46 69,61 -26,03
0,0470 0,00 0,00 0,00 -137,10 69,27 -25,79
0,0480 0,00 0,00 0,00 -135,86 67,81 -24,90
0,0490 0,00 0,00 0,00 -136,97 69,24 -25,66
0,0500 0,00 0,00 0,00 -136,89 69,15 -25,62
0,0550 0,00 0,00 0,00 -136,61 69,05 -25,39
0,0550 0,00 0,00 0,00 -137,05 69,25 -25,77
