PadID,-90°,-85°,-80°,-75°,-70°,-65°,-60°,-55°,-50°,-45°,-40°,-35°,-30°,-25°,-20°,-15°,-10°,-5°,+0°,+5°,+10°,+15°,+20°,+25°,+30°,+35°,+40°,+45°,+50°,+55°,+60°,+65°,+70°,+75°,+80°,+85°,+90°
1,0.11447440524138,0.105353538190697,0.0968100344131119,0.0888438939086242,0.0814551166772338,0.0746437027189409,0.0684096520337453,0.0627529646216472,0.0576736404826464,0.053171679616743,0.049247082023937,0.0458998477042283,0.0431299766576171,0.0409374688841032,0.0393223243836868,0.0382845431563677,0.037824125202146,0.0379410705210217,0.0386353791129948,0.0399070509780653,0.0417560861162331,0.0441824845274984,0.047186246211861,0.0507673711693211,0.0549258593998785,0.0596617109035333,0.0649749256802855,0.070865503730135,0.077333445053082,0.0843787496491264,0.0920014175182681,0.100201448660507,0.108978843075844,0.118333600764278,0.128265721725809,0.138775205960438,0.149862053468164
2,0.0240366453580666,0.0293106130066205,0.0342784074135238,0.0389400285787767,0.043295476502379,0.0473447511843309,0.0510878526246323,0.0545247808232832,0.0576555357802836,0.0604801174956335,0.0629985259693329,0.0652107612013818,0.0671168231917802,0.0687167119405281,0.0700104274476256,0.0709979697130725,0.071679338736869,0.0720545345190149,0.0721235570595104,0.0718864063583554,0.0713430824155498,0.0704935852310938,0.0693379148049873,0.0678760711372303,0.0661080542278228,0.0640338640767648,0.0616535006840564,0.0589669640496974,0.0559742541736879,0.052675371056028,0.0490703146967175,0.0451590850957566,0.0409416822531451,0.0364181061688832,0.0315883568429708,0.0264524342754079,0.0210103384661945
3,0.00569666061553301,0.00861413479505601,0.0113628743936879,0.0139428794114285,0.016354149848278,0.0185966857042364,0.0206704869793035,0.0225755536734795,0.0243118857867644,0.025879483319158,0.0272783462706605,0.0285084746412718,0.029569868430992,0.030462527639821,0.0311864522677588,0.0317416423148055,0.0321280977809609,0.0323458186662253,0.0323948049705984,0.0322750566940804,0.0319865738366712,0.0315293563983709,0.0309034043791793,0.0301087177790966,0.0291452965981228,0.0280131408362578,0.0267122504935016,0.0252426255698542,0.0236042660653157,0.021797171979886,0.0198213433135651,0.0176767800663531,0.0153634822382499,0.0128814498292555,0.01023068283937,0.00741118126859325,0.00442294511692538
4,0.00796046645172055,0.00806362028441087,0.00816086276892242,0.00825219390525518,0.00833761369340917,0.00841712213338437,0.00849071922518079,0.00855840496879843,0.00862017936423729,0.00867604241149736,0.00872599411057866,0.00877003446148117,0.00880816346420491,0.00884038111874986,0.00886668742511603,0.00888708238330342,0.00890156599331203,0.00891013825514186,0.0089127991687929,0.00890954873426517,0.00890038695155865,0.00888531382067335,0.00886432934160927,0.00883743351436641,0.00880462633894477,0.00876590781534435,0.00872127794356515,0.00867073672360716,0.0086142841554704,0.00855192023915485,0.00848364497466052,0.00840945836198741,0.00832936040113552,0.00824335109210485,0.00815143043489539,0.00805359842950716,0.00794985507594014
5,0.00775608583440309,0.00711139836253132,0.00650076884721287,0.00592419728844776,0.00538168368623597,0.00487322804057751,0.00439883035147238,0.00395849061892057,0.00355220884292209,0.00317998502347694,0.00284181916058512,0.00253771125424662,0.00226766130446145,0.00203166931122961,0.00182973527455109,0.00166185919442591,0.00152804107085404,0.00142828090383551,0.0013625786933703,0.00133093443945842,0.00133334814209987,0.00136981980129465,0.00144034941704275,0.00154493698934418,0.00168358251819893,0.00185628600360702,0.00206304744556843,0.00230386684408317,0.00257874419915123,0.00288767951077263,0.00323067277894734,0.00360772400367539,0.00401883318495677,0.00446400032279147,0.00494322541717949,0.00545650846812085,0.00600384947561553
6,0.499685210154714,0.50960302019581,0.519150027671667,0.528326232582286,0.537131634927666,0.545566234707807,0.55363003192271,0.561323026572374,0.5686452186568,0.575596608175987,0.582177195129935,0.588386979518645,0.594225961342116,0.599694140600349,0.604791517293343,0.609518091421099,0.613873862983616,0.617858831980894,0.621472998412934,0.624716362279735,0.627588923581298,0.630090682317622,0.632221638488707,0.633981792094554,0.635371143135163,0.636389691610532,0.637037437520663,0.637314380865556,0.63722052164521,0.636755859859625,0.635920395508802,0.63471412859274,0.63313705911144,0.631189187064901,0.628870512453124,0.626181035276107,0.623120755533853
7,0.166705493201881,0.203235210226334,0.23749564450368,0.269486796033919,0.29920866481705,0.326661250853075,0.351844554141993,0.374758574683804,0.395403312478509,0.413778767526106,0.429884939826596,0.44372182937998,0.455289436186256,0.464587760245426,0.471616801557488,0.476376560122444,0.478867035940293,0.479088229011035,0.47704013933467,0.472722766911198,0.466136111740619,0.457280173822933,0.446154953158141,0.432760449746241,0.417096663587235,0.399163594681121,0.378961243027901,0.356489608627573,0.331748691480139,0.304738491585598,0.27545900894395,0.243910243555195,0.210092195419333,0.174004864536364,0.135648250906289,0.095022354529106,0.0521271754048164
8,0.178858020432511,0.202155164602036,0.224101191898731,0.244696102322594,0.263939895873627,0.281832572551828,0.298374132357199,0.31356457528974,0.327403901349449,0.339892110536327,0.351029202850375,0.360815178291592,0.369250036859978,0.376333778555533,0.382066403378258,0.386447911328151,0.389478302405214,0.391157576609446,0.391485733940847,0.390462774399417,0.388088697985157,0.384363504698066,0.379287194538143,0.37285976750539,0.365081223599807,0.355951562821392,0.345470785170147,0.33363889064607,0.320455879249163,0.305921750979425,0.290036505836857,0.272800143821457,0.254212664933227,0.234274069172166,0.212984356538274,0.190343527031551,0.166351580651997
9,0.072036045396626,0.0781626453693056,0.08393581743708,0.0893555615999492,0.0944218778579132,0.0991347662109719,0.103494226659125,0.107500259202374,0.111152863840717,0.114452040574155,0.117397789402687,0.119990110326315,0.122229003345037,0.124114468458854,0.125646505667766,0.126825114971772,0.127650296370874,0.12812204986507,0.128240375454361,0.128005273138747,0.127416742918227,0.126474784792802,0.125179398762472,0.123530584827237,0.121528342987097,0.119172673242051,0.1164635755921,0.113401050037244,0.109985096577483,0.106215715212816,0.102092905943245,0.0976166687687678,0.0927870036893856,0.0876039107050982,0.0820673898159056,0.0761774410218078,0.0699340643228048
10,0.0159595650411455,0.0155437794046014,0.0151335978208259,0.0147290202898192,0.0143300468115811,0.0139366773861116,0.0135489120134109,0.0131667506934788,0.0127901934263153,0.0124192402119205,0.0120538910502944,0.0116941459414369,0.0113400048853482,0.010991467882028,0.0106485349314765,0.0103112060336937,0.0099794811886796,0.00965336039643412,0.00933284365695731,0.00901793097024915,0.00870862233630966,0.00840491775513884,0.00810681722673667,0.00781432075110317,0.00752742832823834,0.00724613995814216,0.00697045564081465,0.0067003753762558,0.00643589916446562,0.0061770270054441,0.00592375889919124,0.00567609484570704,0.00543403484499151,0.00519757889704464,0.00496672700186644,0.00474147915945689,0.00452183536981601
