PadID,-90°,-85°,-80°,-75°,-70°,-65°,-60°,-55°,-50°,-45°,-40°,-35°,-30°,-25°,-20°,-15°,-10°,-5°,+0°,+5°,+10°,+15°,+20°,+25°,+30°,+35°,+40°,+45°,+50°,+55°,+60°,+65°,+70°,+75°,+80°,+85°,+90°
1,0.14842613122177,0.150901751786447,0.15303477923664,0.154825213572349,0.156273054793573,0.157378302900314,0.158140957892571,0.158561019770343,0.158638488533632,0.158373364182436,0.157765646716757,0.156815336136593,0.155522432441945,0.153886935632814,0.151908845709198,0.149588162671098,0.146924886518514,0.143919017251446,0.140570554869894,0.136879499373858,0.132845850763338,0.128469609038333,0.123750774198845,0.118689346244873,0.113285325176416,0.107538710993476,0.101449503696051,0.0950177032841425,0.0882433097577498,0.0811263231168731,0.0736667433615123,0.0658645704916675,0.0577198045073385,0.0492324454085256,0.0404024931952285,0.0312299478674474,0.0217148094251823
2,0.225946531555413,0.236372955842964,0.246033147555012,0.254927106691557,0.263054833252598,0.270416327238136,0.27701158864817,0.282840617482701,0.287903413741728,0.292199977425252,0.295730308533273,0.29849440706579,0.300492273022803,0.301723906404314,0.30218930721032,0.301888475440824,0.300821411095824,0.29898811417532,0.296388584679313,0.293022822607803,0.288890827960789,0.283992600738272,0.278328140940251,0.271897448566727,0.2647005236177,0.256737366093169,0.248007975993134,0.238512353317596,0.228250498066555,0.21722241024001,0.205428089837962,0.192867536860411,0.179540751307356,0.165447733178797,0.150588482474735,0.13496299919517,0.118571283340101
3,0.324965712712283,0.332642303457192,0.339858897455982,0.346615494708653,0.352912095215203,0.358748698975634,0.364125305989946,0.369041916258138,0.37349852978021,0.377495146556163,0.381031766585996,0.384108389869709,0.386725016407303,0.388881646198778,0.390578279244132,0.391814915543367,0.392591555096483,0.392908197903479,0.392764843964355,0.392161493279111,0.391098145847748,0.389574801670266,0.387591460746664,0.385148123076942,0.3822447886611,0.378881457499139,0.375058129591059,0.370774804936859,0.366031483536539,0.360828165390099,0.35516485049754,0.349041538858862,0.342458230474063,0.335414925343145,0.327911623466108,0.319948324842951,0.311525029473674
4,0.2286589001396,0.237361019638472,0.245239261447241,0.252293625565909,0.258524111994474,0.263930720732936,0.268513451781297,0.272272305139555,0.275207280807711,0.277318378785764,0.278605599073716,0.279068941671565,0.278708406579311,0.277523993796956,0.275515703324498,0.272683535161938,0.269027489309276,0.264547565766511,0.259243764533644,0.253116085610675,0.246164528997603,0.23838909469443,0.229789782701154,0.220366593017775,0.210119525644295,0.199048580580712,0.187153757827027,0.174435057383239,0.16089247924935,0.146526023425358,0.131335689911263,0.115321478707067,0.0984833898127681,0.080821423228367,0.0623355789538637,0.043025856989258,0.0228922573345501
5,0.198183590976889,0.229742071121583,0.259975556050407,0.28888404576336,0.316467540260441,0.342726039541651,0.36765954360699,0.391268052456457,0.413551566090054,0.434510084507779,0.454143607709633,0.472452135695616,0.489435668465727,0.505094206019967,0.519427748358337,0.532436295480834,0.544119847387461,0.554478404078217,0.563511965553101,0.571220531812114,0.577604102855256,0.582662678682527,0.586396259293926,0.588804844689454,0.589888434869111,0.589647029832897,0.588080629580812,0.585189234112855,0.580972843429027,0.575431457529328,0.568565076413758,0.560373700082317,0.550857328535004,0.54001596177182,0.527849599792765,0.514358242597839,0.499541890187042
6,0.35445835183478,0.336597683256556,0.319727693354751,0.303848382129366,0.288959749580401,0.275061795707856,0.262154520511731,0.250237923992026,0.239312006148741,0.229376766981876,0.220432206491431,0.212478324677405,0.2055151215398,0.199542597078614,0.194560751293849,0.190569584185503,0.187569095753577,0.185559285998072,0.184540154918986,0.18451170251632,0.185473928790074,0.187426833740247,0.190370417366841,0.194304679669855,0.199229620649289,0.205145240305142,0.212051538637416,0.219948515646109,0.228836171331222,0.238714505692755,0.249583518730709,0.261443210445082,0.274293580835875,0.288134629903088,0.302966357646721,0.318788764066773,0.335601849163246
7,0.568856414377214,0.53073784827945,0.494627747241591,0.460526111263635,0.428432940345583,0.398348234487434,0.370271993689189,0.344204217950848,0.32014490727241,0.298094061653876,0.278051681095246,0.260017765596519,0.243992315157696,0.229975329778776,0.21796680945976,0.207966754200648,0.199975164001439,0.193992038862134,0.190017378782733,0.188051183763235,0.188093453803641,0.190144188903951,0.194203389064164,0.200271054284281,0.208347184564301,0.218431779904225,0.230524840304053,0.244626365763784,0.260736356283419,0.278854811862957,0.2989817325024,0.321117118201745,0.345260968960995,0.371413284780148,0.399574065659205,0.429743311598165,0.461921022597029
8,0.801249272105942,0.760212860615347,0.720906620936054,0.683330553068062,0.647484657011371,0.613368932765982,0.580983380331894,0.550327999709108,0.521402790897623,0.494207753897439,0.468742888708557,0.445008195330976,0.423003673764697,0.402729324009719,0.384185146066042,0.367371139933667,0.352287305612593,0.33893364310282,0.327310152404349,0.317416833517179,0.309253686441311,0.302820711176744,0.298117907723479,0.295145276081514,0.293902816250852,0.29439052823149,0.29660841202343,0.300556467626672,0.306234695041215,0.313643094267059,0.322781665304204,0.333650408152651,0.3462493228124,0.36057840928345,0.376637667565801,0.394427097659453,0.413946699564407
9,0.773874399343929,0.745601667867973,0.718926413461165,0.693848636123504,0.670368335854992,0.648485512655627,0.628200166525411,0.609512297464342,0.592421905472421,0.576928990549649,0.563033552696024,0.550735591911547,0.540035108196218,0.530932101550037,0.523426571973004,0.517518519465119,0.513207944026382,0.510494845656793,0.509379224356352,0.509861080125059,0.511940412962914,0.515617222869917,0.520891509846067,0.527763273891366,0.536232515005812,0.546299233189407,0.55796342844215,0.57122510076404,0.586084250155079,0.602540876615265,0.620594980144599,0.640246560743082,0.661495618410712,0.68434215314749,0.708786164953417,0.734827653828491,0.762466619772713
10,0.853401315654787,0.816318666924648,0.781436598069715,0.748755109089987,0.718274199985465,0.689993870756149,0.663914121402038,0.640034951923132,0.618356362319432,0.598878352590938,0.58160092273765,0.566524072759566,0.553647802656689,0.542972112429017,0.53449700207655,0.52822247159929,0.524148520997234,0.522275150270385,0.52260235941874,0.525130148442302,0.529858517341069,0.536787466115041,0.54591699476422,0.557247103288603,0.570777791688193,0.586509059962987,0.604440908112988,0.624573336138194,0.646906344038605,0.671439931814222,0.698174099465045,0.727108846991073,0.758244174392307,0.791580081668746,0.827116568820391,0.864853635847242,0.904791282749298
