PadID,-90°,-85°,-80°,-75°,-70°,-65°,-60°,-55°,-50°,-45°,-40°,-35°,-30°,-25°,-20°,-15°,-10°,-5°,+0°,+5°,+10°,+15°,+20°,+25°,+30°,+35°,+40°,+45°,+50°,+55°,+60°,+65°,+70°,+75°,+80°,+85°,+90°
1,0.0621799641146865,0.0976855103145874,0.131087034656985,0.16238453714188,0.191578017769272,0.218667476539161,0.243652913451546,0.266534328506429,0.287311721703808,0.305985093043685,0.322554442526058,0.337019770150928,0.349381075918295,0.359638359828159,0.36779162188052,0.373840862075378,0.377786080412733,0.379627276892585,0.379364451514933,0.376997604279779,0.372526735187121,0.365951844236961,0.357272931429297,0.34648999676413,0.333603040241461,0.318612061861288,0.301517061623612,0.282318039528433,0.261014995575751,0.237607929765565,0.212096842097877,0.184481732572686,0.154762601189991,0.122939447949794,0.0890122728520932,0.0529810758968896,0.0148458570841828
2,0.00121659080837728,0.00103688869540641,0.000870376433579977,0.000717054022897976,0.000576921463360408,0.000449978754967274,0.000336225897718573,0.000235662891614307,0.000148289736654474,7.41064328390745e-05,1.31129801681091e-05,0,0,0,0,0,0,0,0,5.77152076289382e-05,0.00012862026640231,0.000212715176320116,0.000309999937382355,0.000420474549589028,0.000544139012940135,0.000680993327435676,0.00083103749307565,0.000994271509860058,0.0011706953777889,0.00136030909686218,0.00156311266707988,0.00177910608844203,0.0020082893609486,0.00225066248459962,0.00250622545939506,0.00277497828533494,0.00305692096241925
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000680228517908405,0.00143206003770191,0.0022554945593805,0.00315053208294419,0.00411717260839298,0.00515541613572686,0.00626526266494584,0.00744671219604991,0.00869976472903908,0.0100244202639133,0.0114206788006727,0.0128885403393172,0.0144280048798467,0.0160390724222613,0.0177217429665611,0.0194760165127459,0.0213018930608158,0.0231993726107709
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000985748766466204,0.00207526056098148,0.00326853538354583,0.00456557323415926,0.00596637411282176,0.00747093801953333,0.00907926495429398,0.0107913549171037,0.0126072079079625,0.0145268239268704,0.0165502029738273,0.0186773450488333,0.0209082501518884,0.0232429182829926,0.0256813494421458,0.0282235436293481,0.0308695008445995,0.0336192210879
6,0.17100287285689,0.200517598945524,0.228552873230152,0.255108695710776,0.280185066387396,0.30378198526001,0.32589945232862,0.346537467593225,0.365696031053825,0.38337514271042,0.39957480256301,0.414295010611596,0.427535766856176,0.439297071296752,0.449578923933324,0.45838132476589,0.465704273794452,0.471547771019008,0.47591181643956,0.478796410056107,0.48020155186865,0.480127241877187,0.47857348008172,0.475540266482248,0.471027601078771,0.465035483871289,0.457563914859803,0.448612894044312,0.438182421424816,0.426272497001315,0.412883120773809,0.398014292742299,0.381666012906783,0.363838281267263,0.344531097823738,0.323744462576209,0.301478375524674
7,0.0639003253281668,0.0685561451177051,0.0732241613198824,0.0779043739346985,0.0825967829621535,0.0873013884022475,0.0920181902549803,0.096747188520352,0.101488383198363,0.106241774289012,0.111007361792301,0.115785145708228,0.120575126036794,0.125377302777999,0.130191675931843,0.135018245498326,0.139857011477448,0.144707973869209,0.149571132673608,0.154446487890647,0.159334039520324,0.164233787562641,0.169145732017596,0.17406987288519,0.179006210165423,0.183954743858295,0.188915473963806,0.193888400481955,0.198873523412744,0.203870842756171,0.208880358512238,0.213902070680943,0.218935979262287,0.22398208425627,0.229040385662892,0.234110883482153,0.239193577714053
8,0.0348189480461661,0.0383243976915862,0.0422028823656813,0.0464544020684511,0.0510789567998959,0.0560765465600155,0.06144717134881,0.0671908311662793,0.0733075260124235,0.0797972558872425,0.0866600207907364,0.0938958207229052,0.101504655683749,0.109486525673267,0.117841430691461,0.126569370738329,0.135670345813872,0.14514435591809,0.154991401050983,0.16521148121255,0.175804596402793,0.18677074662171,0.198109931869302,0.209822152145569,0.221907407450511,0.234365697784128,0.24719702314642,0.260401383537386,0.273978778957028,0.287929209405344,0.302252674882335,0.316949175388001,0.332018710922342,0.347461281485357,0.363276887077048,0.379465527697413,0.396027203346453
9,0.0693862340291435,0.0788609849251026,0.0880985294367432,0.0970988675640651,0.105861999307068,0.114387924665753,0.122676643640119,0.130728156230167,0.138542462435896,0.146119562257306,0.153459455694398,0.160562142747171,0.167427623415625,0.174055897699761,0.180446965599579,0.186600827115077,0.192517482246257,0.198196930993119,0.203639173355662,0.208844209333886,0.213812038927792,0.218542662137379,0.223036078962647,0.227292289403597,0.231311293460228,0.235093091132541,0.238637682420535,0.241945067324211,0.245015245843568,0.247848217978606,0.250443983729325,0.252802543095726,0.254923896077809,0.256808042675573,0.258454982889018,0.259864716718145,0.261037244162953
10,0.038786452882332,0.0380932667547693,0.037537963086902,0.0371205418787302,0.0368410031302537,0.0366993468414728,0.0366955730123872,0.0368296816429971,0.0371016727333024,0.0375115462833031,0.0380593022929993,0.0387449407623909,0.0395684616914779,0.0405298650802604,0.0416291509287383,0.0428663192369116,0.0442413700047804,0.0457543032323446,0.0474051189196042,0.0491938170665592,0.0511203976732097,0.0531848607395556,0.055387206265597,0.0577274342513338,0.060205544696766,0.0628215376018936,0.0655754129667167,0.0684671707912352,0.0714968110754491,0.0746643338193585,0.0779697390229633,0.0814130266862635,0.0849941968092591,0.0887132493919502,0.0925701844343367,0.0965650019364187,0.100697701898196
