timestamp roll_hand pitch_hand yaw_hand roll_arm pitch_arm yaw_arm
0,0050 29,43 8,13 95,01 -87,83 78,31 147,87
0,0050 29,43 8,13 95,01 -87,83 78,31 147,87
0,0050 29,43 8,13 95,01 -87,83 78,31 147,87
0,0050 29,43 8,13 95,01 -87,83 78,31 147,87
0,0050 29,63 8,11 95,07 -87,83 78,31 147,87
0,0050 29,60 8,12 95,09 -87,83 78,31 147,87
0,0050 29,28 8,02 94,82 -87,83 78,31 147,87
0,0050 29,28 7,92 94,96 -87,83 78,31 147,87
0,0050 29,27 7,94 94,94 -87,83 78,31 147,87
0,0060 29,24 7,95 94,94 -87,83 78,31 147,87
0,0060 29,20 7,88 95,06 -87,83 78,31 147,87
0,0060 29,20 7,91 95,00 -87,83 78,31 147,87
0,0060 29,19 7,92 94,98 -87,83 78,31 147,87
0,0060 29,19 7,93 94,98 -87,83 78,31 147,87
