PadID,-90°,-85°,-80°,-75°,-70°,-65°,-60°,-55°,-50°,-45°,-40°,-35°,-30°,-25°,-20°,-15°,-10°,-5°,+0°,+5°,+10°,+15°,+20°,+25°,+30°,+35°,+40°,+45°,+50°,+55°,+60°,+65°,+70°,+75°,+80°,+85°,+90°
1,0.168632834106084,0.187828820642123,0.206771616901336,0.225461222883726,0.243897638589291,0.262080864018031,0.280010899169948,0.29768774404504,0.315111398643307,0.33228186296475,0.349199137009369,0.365863220777163,0.382274114268133,0.398431817482278,0.4143363304196,0.429987653080096,0.445385785463769,0.460530727570617,0.47542247940064,0.490061040953839,0.504446412230214,0.518578593229765,0.532457583952491,0.546083384398392,0.559455994567469,0.572575414459722,0.585441644075151,0.598054683413755,0.610414532475534,0.62252119126049,0.634374659768621,0.645974937999927,0.657322025954409,0.668415923632067,0.6792566310329,0.689844148156909,0.700178475004094
2,0.00569940660556606,0.0498628136220567,0.0917072147013598,0.131232609843475,0.168438999048404,0.203326382316144,0.235894759646697,0.266144131040063,0.294074496496241,0.319685856015232,0.342978209597035,0.363951557241651,0.382605898949079,0.39894123471932,0.412957564552373,0.424654888448239,0.434033206406918,0.441092518428409,0.445832824512712,0.448254124659828,0.448356418869756,0.446139707142497,0.441603989478051,0.434749265876417,0.425575536337595,0.414082800861586,0.40027105944839,0.384140312098006,0.365690558810435,0.344921799585676,0.321834034423729,0.296427263324595,0.268701486288274,0.238656703314765,0.206292914404069,0.171610119556185,0.134608318771114
3,1.73472347597681e-18,0.00124342917831711,0.00241580526073038,0.00351712824723982,0.00454739813784542,0.00550661493254718,0.00639477863134512,0.00721188923423922,0.00795794674122948,0.00863295115231591,0.0092369024674985,0.00976980068677726,0.0102316458101522,0.0106224378376233,0.0109421767691905,0.011190862604854,0.0113684953446135,0.0114750749884693,0.0115106015364212,0.0114750749884693,0.0113684953446135,0.011190862604854,0.0109421767691905,0.0106224378376233,0.0102316458101522,0.00976980068677726,0.0092369024674985,0.00863295115231591,0.00795794674122948,0.00721188923423922,0.00639477863134512,0.00550661493254718,0.00454739813784542,0.00351712824723982,0.00241580526073038,0.00124342917831711,1.73472347597681e-18
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119860290078817,0.00025233745279751,0.000397431488156078,0.000555142396154521,0.00072547017679284,0.000908414830071035,0.0011039763559891,0.00131215475454705,0.00153295002574487,0.00176636216958257,0.00201239118606014,0.00227103707517759,0.00254229983693491,0.00282617947133211,0.00312267597836918,0.00343178935804613,0.00375351961036295,0.00408786673531965
5,0.00194787828592629,0.00298388537603167,0.00398903618532329,0.00496333071380116,0.00590676896146528,0.00681935092831564,0.00770107661435225,0.0085519460195751,0.00937195914398421,0.0101611159875796,0.0109194165503612,0.011646860832329,0.0123434488334831,0.0130091805538234,0.01364405599335,0.0142480751520628,0.0148212380299619,0.0153635446270472,0.0158749949433188,0.0163555889787766,0.0168053267334207,0.017224208207251,0.0176122334002675,0.0179694023124703,0.0182957149438594,0.0185911712944347,0.0188557713641962,0.019089515153144,0.019292402661278,0.0194644338885983,0.0196056088351049,0.0197159275007976,0.0197953898856767,0.0198439959897419,0.0198617458129934,0.0198486393554312,0.0198046766170552
6,0.196542032100413,0.235964540878086,0.273610598674718,0.309480205490309,0.343573361324859,0.375890066178368,0.406430320050836,0.435194122942263,0.462181474852649,0.487392375781994,0.510826825730298,0.532484824697561,0.552366372683783,0.570471469688964,0.586800115713104,0.601352310756202,0.61412805481826,0.625127347899277,0.634350189999253,0.641796581118188,0.647466521256082,0.651360010412934,0.653477048588746,0.653817635783517,0.652381771997246,0.649169457229935,0.644180691481583,0.63741547475219,0.628873807041755,0.61855568835028,0.606461118677764,0.592590098024206,0.576942626389608,0.559518703773968,0.540318330177288,0.519341505599566,0.496588230040804
7,0.0840860399594572,0.126837388721563,0.167351753496877,0.2056291342854,0.241669531087133,0.275472943902074,0.307039372730223,0.336368817571582,0.36346127842615,0.388316755293927,0.410935248174912,0.431316757069106,0.44946128197651,0.465368822897122,0.479039379830943,0.490472952777973,0.499669541738211,0.506629146711659,0.511351767698315,0.513837404698181,0.514086057711255,0.512097726737538,0.50787241177703,0.501410112829731,0.492710829895641,0.48177456297476,0.468601312067088,0.453191077172624,0.435543858291369,0.415659655423324,0.393538468568487,0.369180297726859,0.34258514289844,0.313753004083229,0.282683881281228,0.249377774492436,0.213834683716852
8,0.0671888168124956,0.0848300911373027,0.101782627745227,0.11804642663627,0.13362148781043,0.148507811267708,0.162705397008104,0.176214245031617,0.189034355338248,0.201165727927997,0.212608362800864,0.223362259956848,0.23342741939595,0.24280384111817,0.251491525123508,0.259490471411963,0.266800679983536,0.273422150838227,0.279354883976035,0.284598879396961,0.289154137101005,0.293020657088167,0.296198439358446,0.298687483911844,0.300487790748358,0.301599359867991,0.302022191270741,0.301756284956609,0.300801640925595,0.299158259177699,0.29682613971292,0.293805282531259,0.290095687632715,0.28569735501729,0.280610284684982,0.274834476635792,0.268369930869719
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000352145540152877,0.000741359031900794,0.00116764047524375,0.00163098987018175,0.00213140721671478,0.00266889251484286,0.00324344576456598,0.00385506696588413,0.00450375611879733,0.00518951322330556,0.00591233827940883,0.00667223128710715,0.0074691922464005,0.0083032211572889,0.00917431801977233,0.0100824828338508,0.0110277155995243,0.0120100163167929
10,0.0057861613284557,0.00641756256715246,0.0070036993520055,0.00754457168301483,0.00804017956018045,0.00849052298350236,0.00889560195298056,0.00925541646861504,0.00956996653040581,0.00983925213835286,0.0100632732924562,0.0102420299927158,0.0103755222391318,0.010463750031704,0.0105067133704325,0.0105044122553172,0.0104568466863583,0.0103640166635557,0.0102259221869093,0.0100425632564192,0.00981393987208545,0.00954005203390795,0.00922089974188675,0.00885648299602182,0.00844680179631319,0.00799185614276085,0.00749164603536479,0.00694617147412502,0.00635543245904153,0.00571942899011433,0.00503816106734343,0.0043116286907288,0.00353983186027047,0.00272277057596842,0.00186044483782266,0.000952854645833189,1.73472347597681e-18
11,0.0703225929881502,0.114077727839478,0.155945721502115,0.195926573976062,0.23402028526132,0.270226855357887,0.304546284265764,0.336978571984952,0.367523718515449,0.396181723857257,0.422952588010374,0.447836310974802,0.470832892750539,0.491942333337587,0.511164632735945,0.528499790945612,0.54394780796659,0.557508683798878,0.569182418442475,0.578969011897383,0.586868464163601,0.592880775241129,0.597005945129966,0.599243973830114,0.599594861341572,0.59805860766434,0.594635212798418,0.589324676743806,0.582126999500504,0.573042181068512,0.56207022144783,0.549211120638458,0.534464878640396,0.517831495453644,0.499310971078202,0.47890330551407,0.456608498761248
12,0.0444441846422448,0.0478666168847504,0.0512361411015999,0.0545527572927934,0.0578164654583309,0.0610272655982123,0.0641851577124377,0.067290141801007,0.0703422178639203,0.0733413859011776,0.0762876459127788,0.079180997898724,0.0820214418590132,0.0848089777936463,0.0875436057026233,0.0902253255859443,0.0928541374436093,0.0954300412756183,0.0979530370819712,0.100423124862668,0.102840304617709,0.105204576347094,0.107515940050822,0.109774395728895,0.111979943381312,0.114132583008072,0.116232314609177,0.118279138184626,0.120273053734418,0.122214061258554,0.124102160757035,0.125937352229859,0.127719635677028,0.12944901109854,0.131125478494396,0.132749037864596,0.134319689209141
13,0.0448446224177298,0.0399457592570106,0.0355236171826167,0.031578196194548,0.0281094962928045,0.0251175174773862,0.0226022597482932,0.0205637231055254,0.0190019075490828,0.0179168130789654,0.0173084396951733,0.0171767873977064,0.0175218561865647,0.0183436460617483,0.0196421570232571,0.0214173890710911,0.0236693422052503,0.0263980164257348,0.0296034117325445,0.0332855281256794,0.0374443656051396,0.0420799241709249,0.0471922038230355,0.0527812045614714,0.0588469263862324,0.0653893692973187,0.0724085332947302,0.0799044183784669,0.0878770245485289,0.0963263518049161,0.105252400147629,0.114655169576666,0.124534660092029,0.134890871693717,0.14572380438173,0.157033458156069,0.168819833016733
14,0.0162777780811163,0.0135909661855417,0.0111675803186903,0.00900762048056201,0.00711108667115688,0.0054779788904749,0.00410829713851608,0.00300204141528041,0.0021592117207679,0.00157980805497854,0.00126383041791234,0.00121127880956929,0.0014221532299494,0.00189645367905267,0.00263418015687909,0.00363533266342866,0.00489991119870139,0.00642791576269728,0.00821934635541632,0.0102742029768585,0.0125924856270239,0.0151741943059124,0.0180193290135241,0.0211278897498589,0.0244998765149168,0.028135289308698,0.0320341281312023,0.0361963929824297,0.0406220838623803,0.0453112007710541,0.050263743708451,0.055479712674571,0.0609591076694143,0.0667019286929806,0.0727081757452702,0.0789778488262829,0.0855109479360187
15,0.0264893449423632,0.0271296566936711,0.0278393141549344,0.0286183173261531,0.0294666662073271,0.0303843607984565,0.0313714010995413,0.0324277871105815,0.033553518831577,0.0347485962625279,0.0360130194034342,0.0373467882542958,0.0387499028151128,0.0402223630858852,0.041764169066613,0.0433753207572961,0.0450558181579346,0.0468056612685285,0.0486248500890778,0.0505133846195824,0.0524712648600424,0.0544984908104578,0.0565950624708286,0.0587609798411547,0.0609962429214362,0.0633008517116731,0.0656748062118653,0.0681181064220129,0.0706307523421159,0.0732127439721743,0.0758640813121881,0.0785847643621572,0.0813747931220817,0.0842341675919615,0.0871628877717968,0.0901609536615874,0.0932283652613334
