timestamp roll_hand pitch_hand yaw_hand roll_arm pitch_arm yaw_arm
0,0000 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0000 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0000 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0000 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0000 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0000 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0000 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0000 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0000 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0000 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0000 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0000 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0000 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
0,0010 0,00 0,00 0,00 -140,13 71,77 -32,89
