timestamp roll_hand pitch_hand yaw_hand roll_arm pitch_arm yaw_arm
0,0000 0,00 0,00 0,00 -137,36 69,39 -26,03
0,0000 0,00 0,00 0,00 -137,47 69,45 -26,15
0,0000 0,00 0,00 0,00 -137,48 69,47 -26,17
0,0000 0,00 0,00 0,00 -137,48 69,47 -26,17
0,0000 0,00 0,00 0,00 -137,46 69,46 -26,15
0,0000 0,00 0,00 0,00 -137,50 69,59 -26,12
0,0000 0,00 0,00 0,00 -137,75 69,73 -26,33
0,0000 0,00 0,00 0,00 -137,77 69,75 -26,37
0,0010 0,00 0,00 0,00 -137,61 69,62 -26,26
0,0010 0,00 0,00 0,00 -137,44 69,50 -26,13
0,0010 0,00 0,00 0,00 -137,48 69,53 -26,15
0,0010 0,00 0,00 0,00 -137,47 69,54 -26,14
0,0010 0,00 0,00 0,00 -137,41 69,52 -26,09
0,0010 0,00 0,00 0,00 -137,32 69,48 -26,01
0,0010 0,00 0,00 0,00 -138,01 69,88 -26,54
0,0010 0,00 0,00 0,00 -137,89 69,82 -26,46
0,0010 0,00 0,00 0,00 -138,02 69,85 -26,57
0,0010 0,00 0,00 0,00 -138,00 69,86 -26,56
0,0010 0,00 0,00 0,00 -138,03 69,87 -26,59
0,0010 0,00 0,00 0,00 -138,03 69,87 -26,59
0,0010 0,00 0,00 0,00 -138,03 69,87 -26,59
0,0010 0,00 0,00 0,00 -137,78 69,56 -26,52
0,0010 0,00 0,00 0,00 -136,65 69,05 -25,52
0,0010 0,00 0,00 0,00 -138,51 70,07 -27,14
0,0010 0,00 0,00 0,00 -140,93 69,39 -29,44
0,0010 0,00 0,00 0,00 -137,75 69,50 -26,56
0,0010 0,00 0,00 0,00 -138,54 69,99 -27,42
0,0010 0,00 0,00 0,00 -137,81 69,67 -26,73
0,0010 0,00 0,00 0,00 -137,79 69,65 -26,70
0,0010 0,00 0,00 0,00 -137,32 69,42 -26,39
0,0010 0,00 0,00 0,00 -137,44 69,43 -26,51
0,0010 0,00 0,00 0,00 -138,21 69,91 -27,16
0,0010 0,00 0,00 0,00 -137,58 69,53 -26,68
0,0010 0,00 0,00 0,00 -136,93 69,19 -26,19
0,0010 0,00 0,00 0,00 -137,89 69,77 -26,93
0,0010 0,00 0,00 0,00 -138,38 70,00 -27,34
0,0010 0,00 0,00 0,00 -138,33 70,00 -27,31
0,0010 0,00 0,00 0,00 -138,42 70,03 -27,40
0,0010 0,00 0,00 0,00 -137,74 69,71 -26,85
0,0010 0,00 0,00 0,00 -138,56 70,10 -27,52
0,0010 0,00 0,00 0,00 -138,58 70,11 -27,54
0,0010 0,00 0,00 0,00 -138,52 70,06 -27,49
0,0010 0,00 0,00 0,00 -138,51 70,06 -27,47
0,0010 0,00 0,00 0,00 -138,54 70,08 -27,50
0,0010 0,00 0,00 0,00 -138,54 70,08 -27,52
0,0010 0,00 0,00 0,00 -137,89 69,63 -26,96
0,0010 0,00 0,00 0,00 -139,34 70,42 -28,08
0,0010 0,00 0,00 0,00 -138,54 70,05 -27,37
0,0010 0,00 0,00 0,00 -138,57 70,08 -27,41
0,0010 0,00 0,00 0,00 -138,51 69,94 -27,38
0,0010 0,00 0,00 0,00 -138,29 69,99 -26,98
0,0010 0,00 0,00 0,00 -138,46 70,05 -27,11
0,0010 0,00 0,00 0,00 -138,47 70,05 -27,13
0,0010 0,00 0,00 0,00 -138,47 70,05 -27,13
0,0010 0,00 0,00 0,00 -138,47 70,05 -27,13
0,0010 0,00 0,00 0,00 -138,47 70,05 -27,13
0,0010 0,00 0,00 0,00 -138,47 70,05 -27,13
0,0010 0,00 0,00 0,00 -138,47 70,05 -27,13
0,0010 0,00 0,00 0,00 -138,47 70,05 -27,13
0,0010 0,00 0,00 0,00 -138,47 70,05 -27,13
0,0010 0,00 0,00 0,00 -138,47 70,05 -27,13
0,0010 0,00 0,00 0,00 -138,47 70,05 -27,13
0,0010 0,00 0,00 0,00 -138,47 70,05 -27,13
0,0020 0,00 0,00 0,00 -138,47 70,05 -27,13
0,0020 0,00 0,00 0,00 -132,38 64,95 -19,35
